,Time,hpm5
497,2485,242.8
498,2490,247.5
499,2495,245.0
500,2500,256.2
501,2505,241.3
502,2510,250.7
503,2515,243.7
504,2520,248.5
505,2525,246.0
506,2530,257.5
507,2535,245.9
508,2540,252.6
509,2545,234.7
510,2550,250.6
511,2555,245.5
512,2560,248.0
513,2565,243.5
514,2570,247.5
515,2575,248.4
516,2580,248.8
517,2585,245.8
518,2590,243.5
519,2595,247.5
520,2600,244.2
521,2605,248.8
522,2610,248.3
523,2615,256.1
524,2620,243.0
525,2625,243.6
526,2630,247.5
527,2635,246.3
528,2640,245.5
529,2645,248.7
530,2650,248.3
531,2655,256.0
532,2660,248.5
533,2665,243.0
534,2670,248.1
535,2675,248.0
536,2680,239.5
537,2685,247.3
538,2690,250.9
539,2695,247.2
540,2700,250.5
541,2705,246.1
542,2710,250.4
543,2715,248.2
544,2720,247.8
545,2725,248.3
546,2730,248.3
547,2735,252.3
548,2740,243.8
549,2745,246.1
550,2750,245.5
551,2755,249.5
552,2760,246.5
553,2765,246.5
554,2770,248.5
555,2775,255.1
556,2780,244.3
557,2785,244.5
558,2790,244.0
559,2795,244.9
560,2800,247.8
561,2805,247.3
562,2810,252.1
563,2815,247.1
564,2820,244.7
565,2825,245.2
566,2830,227.0
567,2835,230.4
568,2840,231.1
569,2845,252.9
570,2850,230.8
571,2855,232.9
572,2860,237.1
573,2865,244.3
574,2870,248.2
575,2875,250.0
576,2880,240.9
577,2885,243.2
578,2890,247.1
579,2895,244.3
580,2900,241.5
581,2905,246.6
582,2910,246.9
583,2915,238.8
584,2920,246.6
585,2925,248.0
586,2930,248.0
587,2935,245.5
588,2940,240.0
589,2945,239.9
590,2950,246.4
591,2955,240.7
592,2960,247.9
593,2965,239.7
594,2970,243.8
595,2975,248.1
596,2980,236.4
597,2985,250.6
598,2990,242.8
599,2995,244.0
600,3000,235.9
601,3005,242.9
602,3010,248.9
603,3015,244.2
604,3020,255.1
605,3025,239.6
606,3030,243.8
607,3035,239.4
608,3040,242.9
609,3045,244.8
610,3050,244.4
611,3055,238.9
612,3060,248.1
613,3065,244.0
614,3070,242.2
615,3075,234.8
616,3080,242.9
617,3085,240.1
618,3090,246.6
619,3095,242.9
620,3100,243.9
621,3105,239.7
622,3110,226.9
623,3115,224.6
624,3120,225.5
625,3125,232.0
626,3130,241.9
627,3135,234.6
628,3140,233.7
629,3145,245.2
630,3150,236.9
631,3155,234.0
632,3160,241.6
633,3165,229.8
634,3170,236.7
635,3175,237.9
636,3180,233.8
637,3185,236.6
638,3190,237.9
639,3195,230.9
640,3200,242.6
641,3205,238.6
642,3210,238.8
643,3215,235.7
644,3220,236.1
645,3225,239.8
646,3230,241.6
647,3235,241.8
