,Time,hpm8
569,2845,149.7
570,2850,149.4
571,2855,149.7
572,2860,149.4
573,2865,149.6
574,2870,149.4
575,2875,149.7
576,2880,149.3
577,2885,149.5
578,2890,149.3
579,2895,149.3
580,2900,149.4
581,2905,149.5
582,2910,149.7
583,2915,149.4
584,2920,149.5
585,2925,149.3
586,2930,149.5
587,2935,149.5
588,2940,149.5
589,2945,149.4
590,2950,149.5
591,2955,149.4
592,2960,149.5
593,2965,149.6
594,2970,149.6
595,2975,149.5
596,2980,149.7
597,2985,149.6
598,2990,149.4
599,2995,149.8
600,3000,149.5
601,3005,149.5
602,3010,149.3
603,3015,149.8
604,3020,149.3
605,3025,151.5
606,3030,149.5
607,3035,149.7
608,3040,149.7
609,3045,149.6
610,3050,149.4
611,3055,149.6
612,3060,149.5
613,3065,149.6
614,3070,149.7
615,3075,149.6
616,3080,149.5
617,3085,149.7
618,3090,149.7
619,3095,149.6
620,3100,149.6
621,3105,149.5
622,3110,149.6
623,3115,149.7
624,3120,149.6
625,3125,149.6
626,3130,149.5
627,3135,149.6
628,3140,149.5
629,3145,149.7
630,3150,149.7
631,3155,149.8
632,3160,149.6
633,3165,149.7
634,3170,149.5
635,3175,149.7
636,3180,149.7
637,3185,149.5
638,3190,149.5
639,3195,149.6
640,3200,149.6
641,3205,150.1
642,3210,149.7
643,3215,149.6
644,3220,149.8
645,3225,149.6
646,3230,149.5
647,3235,149.9
648,3240,149.6
649,3245,149.8
650,3250,149.5
651,3255,149.7
652,3260,149.6
653,3265,149.8
654,3270,149.6
655,3275,149.8
656,3280,149.5
657,3285,149.8
658,3290,149.4
659,3295,149.8
660,3300,149.6
661,3305,149.9
662,3310,149.5
663,3315,149.8
664,3320,149.6
665,3325,149.9
666,3330,149.7
667,3335,150.1
668,3340,149.6
669,3345,149.9
670,3350,149.6
671,3355,149.9
672,3360,149.7
673,3365,150.0
674,3370,149.7
675,3375,149.9
676,3380,149.8
677,3385,149.9
678,3390,149.8
679,3395,149.9
680,3400,149.8
681,3405,149.8
682,3410,149.7
683,3415,149.9
684,3420,149.8
685,3425,149.8
686,3430,149.8
687,3435,149.8
688,3440,149.8
689,3445,149.9
690,3450,149.9
691,3455,149.9
692,3460,150.0
693,3465,150.1
694,3470,149.5
695,3475,150.1
696,3480,149.7
697,3485,150.0
698,3490,149.6
699,3495,149.9
700,3500,149.7
701,3505,150.1
702,3510,149.9
703,3515,149.9
704,3520,149.7
705,3525,150.1
706,3530,149.7
707,3535,150.0
708,3540,149.8
709,3545,149.9
710,3550,149.8
711,3555,149.9
712,3560,149.6
713,3565,149.9
714,3570,150.4
715,3575,151.3
716,3580,150.0
717,3585,149.8
718,3590,149.8
719,3595,149.9
720,3600,149.9
721,3605,149.8
722,3610,149.9
723,3615,149.8
724,3620,149.8
725,3625,149.8
726,3630,149.9
727,3635,149.9
728,3640,149.9
729,3645,149.8
730,3650,149.9
731,3655,150.1
732,3660,149.9
733,3665,149.8
734,3670,149.8
735,3675,149.8
736,3680,149.8
737,3685,150.0
738,3690,149.8
739,3695,150.0
740,3700,149.8
741,3705,150.1
742,3710,149.5
743,3715,150.0
744,3720,149.7
745,3725,149.9
746,3730,149.7
747,3735,149.9
748,3740,149.7
749,3745,150.0
750,3750,149.8
751,3755,150.0
752,3760,149.8
753,3765,150.1
754,3770,150.0
755,3775,150.0
756,3780,150.1
757,3785,149.9
758,3790,149.9
759,3795,149.9
760,3800,149.9
761,3805,149.8
762,3810,150.1
763,3815,150.0
764,3820,149.9
765,3825,150.0
766,3830,149.8
767,3835,150.0
768,3840,150.0
769,3845,149.9
770,3850,150.0
771,3855,149.9
772,3860,149.9
773,3865,150.0
774,3870,150.0
775,3875,149.9
776,3880,149.9
777,3885,150.1
778,3890,149.9
779,3895,149.9
780,3900,149.9
781,3905,150.0
782,3910,149.8
783,3915,150.0
784,3920,149.8
785,3925,150.1
786,3930,149.8
787,3935,150.1
788,3940,149.8
789,3945,149.9
790,3950,149.8
791,3955,149.9
792,3960,150.1
793,3965,149.8
794,3970,149.7
795,3975,149.9
796,3980,149.9
797,3985,150.0
798,3990,149.8
799,3995,149.9
800,4000,149.7
801,4005,149.9
802,4010,149.6
803,4015,149.9
804,4020,149.8
805,4025,149.9
806,4030,149.9
807,4035,149.9
808,4040,149.7
809,4045,150.0
810,4050,149.8
811,4055,150.0
812,4060,149.6
813,4065,150.0
814,4070,149.6
815,4075,149.9
816,4080,149.8
817,4085,149.9
818,4090,149.6
819,4095,149.9
820,4100,149.6
821,4105,150.0
822,4110,149.7
823,4115,150.0
824,4120,149.6
825,4125,149.9
826,4130,149.6
827,4135,149.9
828,4140,149.6
829,4145,149.8
830,4150,149.7
831,4155,149.9
832,4160,149.7
833,4165,149.9
834,4170,149.8
835,4175,150.0
836,4180,149.6
837,4185,149.9
838,4190,149.6
839,4195,149.9
840,4200,149.7
841,4205,149.7
842,4210,149.6
843,4215,149.9
844,4220,149.7
845,4225,149.9
846,4230,149.8
847,4235,149.7
848,4240,149.7
849,4245,149.8
850,4250,149.7
851,4255,149.7
852,4260,149.8
853,4265,149.6
854,4270,149.7
855,4275,149.6
856,4280,149.7
857,4285,149.6
858,4290,149.7
859,4295,149.7
860,4300,149.8
861,4305,149.6
862,4310,149.7
863,4315,149.7
864,4320,149.6
865,4325,149.6
866,4330,149.7
867,4335,149.6
868,4340,149.6
869,4345,149.7
870,4350,149.5
871,4355,149.8
872,4360,149.4
873,4365,149.6
874,4370,149.6
875,4375,149.7
876,4380,149.6
877,4385,149.6
878,4390,149.4
879,4395,149.5
880,4400,149.5
881,4405,149.7
882,4410,149.7
883,4415,149.6
884,4420,149.5
885,4425,149.5
886,4430,149.7
887,4435,149.5
888,4440,149.6
889,4445,149.4
890,4450,149.6
891,4455,149.4
892,4460,149.5
893,4465,149.5
894,4470,149.5
895,4475,149.6
896,4480,149.5
897,4485,149.5
898,4490,149.4
899,4495,149.5
900,4500,149.4
901,4505,149.6
902,4510,149.4
903,4515,149.5
904,4520,149.5
905,4525,149.6
906,4530,149.3
907,4535,149.7
908,4540,149.4
909,4545,149.5
910,4550,149.5
911,4555,149.5
912,4560,149.4
913,4565,149.5
914,4570,149.4
915,4575,149.5
916,4580,149.3
917,4585,149.4
918,4590,149.4
919,4595,149.5
920,4600,149.3
921,4605,149.5
922,4610,149.5
923,4615,149.5
924,4620,149.5
925,4625,149.4
926,4630,149.4
927,4635,149.3
928,4640,149.3
929,4645,149.6
930,4650,149.4
931,4655,149.5
932,4660,149.2
933,4665,149.5
934,4670,149.3
935,4675,149.5
936,4680,149.4
937,4685,149.6
938,4690,149.2
939,4695,149.4
940,4700,149.2
941,4705,149.3
942,4710,149.2
943,4715,149.4
944,4720,149.2
945,4725,149.3
946,4730,149.3
947,4735,149.5
948,4740,149.3
949,4745,149.4
950,4750,149.2
951,4755,149.4
952,4760,149.2
953,4765,149.3
954,4770,149.4
955,4775,149.4
956,4780,149.4
957,4785,149.4
958,4790,149.4
959,4795,149.3
960,4800,149.3
961,4805,149.3
962,4810,149.3
963,4815,149.2
964,4820,149.4
965,4825,150.0
966,4830,149.4
967,4835,149.4
968,4840,149.2
969,4845,149.3
970,4850,149.3
971,4855,149.2
972,4860,149.2
973,4865,149.4
974,4870,149.1
975,4875,149.2
976,4880,149.3
977,4885,149.3
978,4890,149.1
979,4895,149.3
980,4900,149.2
981,4905,149.1
982,4910,149.3
983,4915,149.3
984,4920,149.3
985,4925,149.1
986,4930,149.3
987,4935,149.2
988,4940,149.3
989,4945,149.1
990,4950,149.1
991,4955,149.2
992,4960,149.0
993,4965,149.2
994,4970,149.1
995,4975,149.4
996,4980,149.2
997,4985,149.1
998,4990,149.2
999,4995,149.0
1000,5000,149.2
1001,5005,149.9
1002,5010,149.2
1003,5015,149.3
1004,5020,149.2
1005,5025,149.2
1006,5030,149.1
1007,5035,149.4
1008,5040,149.2
1009,5045,149.2
1010,5050,149.1
1011,5055,149.1
1012,5060,149.1
1013,5065,149.4
1014,5070,149.0
1015,5075,149.4
1016,5080,149.0
1017,5085,149.1
1018,5090,149.0
1019,5095,149.5
1020,5100,149.1
1021,5105,149.2
1022,5110,149.0
1023,5115,149.1
1024,5120,149.1
1025,5125,149.3
1026,5130,149.1
1027,5135,149.7
1028,5140,149.1
1029,5145,149.1
1030,5150,149.0
1031,5155,149.4
1032,5160,149.2
1033,5165,149.1
1034,5170,149.0
1035,5175,149.0
1036,5180,149.1
1037,5185,149.2
1038,5190,149.1
1039,5195,149.2
1040,5200,149.0
1041,5205,149.2
1042,5210,149.0
1043,5215,149.4
1044,5220,149.0
1045,5225,149.2
1046,5230,148.9
1047,5235,149.3
1048,5240,148.9
1049,5245,149.3
1050,5250,149.1
1051,5255,149.3
1052,5260,149.0
1053,5265,149.3
1054,5270,149.0
1055,5275,149.3
1056,5280,149.1
1057,5285,149.0
1058,5290,149.1
1059,5295,149.0
1060,5300,148.8
1061,5305,149.1
1062,5310,149.2
1063,5315,149.1
1064,5320,148.9
1065,5325,148.9
1066,5330,149.1
1067,5335,149.3
1068,5340,148.9
1069,5345,149.0
1070,5350,148.9
1071,5355,149.1
1072,5360,148.8
1073,5365,149.3
1074,5370,149.1
1075,5375,149.1
1076,5380,149.0
1077,5385,148.9
1078,5390,149.0
1079,5395,149.1
1080,5400,148.9
1081,5405,149.1
1082,5410,148.8
1083,5415,149.0
1084,5420,148.9
1085,5425,149.1
1086,5430,149.0
1087,5435,149.2
